"측정일시","측정소명","이산화질소농도(ppm)","오존농도(ppm)","일산화탄소농도(ppm)","아황산가스(ppm)","미세먼지(㎍/㎥)","초미세먼지(㎍/㎥)"
"20181205","남산","0.029","0.014","0.7","0.004","29","11"
"20181205","노원구","0.02","0.014","0.4","0.005","30","14"
"20181205","도봉구","0.016","0.018","0.5","0.004","25","12"
"20181205","도산대로","0.028","0.009","0.7","0.003","35","12"
"20181205","동대문구","0.026","0.011","0.5","0.007","24","13"
"20181205","동작구","0.028","0.012","0.4","0.003","29","11"
"20181205","동작대로","0.02","0.009","0.5","0.006","32","8"
"20181205","마포구","0.022","0.011","0.4","0.003","34","8"
"20181205","북한산","0.005","0.015","0.3","0.002","23","11"
"20181205","서대문구","0.02","0.014","0.5","0.006","26","11"
"20181205","서초구","0.027","0.012","0.3","0.003","25","5"
"20181205","성동구","0.022","0.01","0.3","0.005","30","11"
"20181205","성북구","0.026","0.013","0.3","0.003","31","11"
"20181205","세곡","0.027","0.011","0.8","0.005","31","12"
"20181205","송파구","0.029","0.011","0.4","0.003","33","14"
"20181205","시흥대로","0.042","0.009","0.6","0.004","28","13"
"20181205","신촌로","0.04","0.009","0.6","0.004","27","12"
"20181205","양천구","0.027","0.013","0.4","0.002","25","10"
"20181205","영등포구","0.019","0.012","0.5","0.005","31","9"
"20181205","영등포로","0.035","0.01","0.5","0.004","25","11"
"20181205","용산구","0.029","0.009","0.4","0.003","20","11"
"20181205","은평구","0.019","0.018","0.5","0.005","27","13"
"20181205","정릉로","0.047","0.009","0.4","0.004","31","16"
"20181205","종로","0.027","0.013","0.4","0.003","27","10"
"20181205","종로구","0.025","0.013","0.5","0.003","26","11"
"20181205","중구","0.022","0.016","0.4","0.003","27","12"
"20181205","중랑구","0.021","0.012","0.5","0.007","24","10"
"20181205","천호대로","0.039","0.008","0.6","0.004","32","11"
"20181205","청계천로","0.029","0.011","0.6","0.004","23","12"
"20181205","한강대로","0.039","0.016","0.6","0.005","31","14"
"20181205","행주","0.015","0.02","0.7","0.004","32","11"
"20181205","홍릉로","0.025","0.009","0.4","0.004","32","16"
"20181205","화랑로","0.021","0.011","0.4","0.004","26","13"
"20181204","강남구","0.026","0.005","0.7","0.006","24","14"
"20181204","강남대로","0.038","0.005","0.8","0.004","37","25"
"20181204","강동구","0.035","0.004","0.7","0.006","30","17"
"20181204","강변북로","0.04","0.004","0.7","0.004","41","26"
"20181204","강북구","0.02","0.017","0.6","0.003","26","16"
"20181204","강서구","0.019","0.016","0.6","0.004","30","16"
"20181204","공항대로","0.028","0.011","0.6","0.005","35","19"
"20181204","관악구","0.026","0.011","0.5","0.003","38","26"
"20181204","관악산","0.01","0.015","","0.008","11","6"
"20181204","광진구","0.03","0.004","1.1","0.005","30","19"
"20181204","구로구","0.021","0.012","0.4","0.004","33","20"
"20181204","궁동","","","","","",""
"20181204","금천구","0.026","0.012","0.6","0.003","32","21"
"20181204","남산","0.03","0.01","1.1","0.004","22","11"
"20181204","노원구","0.02","0.012","0.6","0.005","23","15"
"20181204","도봉구","0.017","0.014","0.6","0.004","24","18"
"20181204","도산대로","0.023","0.006","1","0.003","37","24"
"20181204","동대문구","0.025","0.008","0.8","0.007","22","16"
"20181204","동작구","0.028","0.012","0.6","0.003","30","14"
"20181204","동작대로","0.02","0.005","0.7","0.005","37","23"
"20181204","마포구","0.021","0.009","0.5","0.003","37","21"
"20181204","북한산","0.008","0.01","0.6","0.002","21","16"
"20181204","서대문구","0.022","0.009","0.5","0.005","31","23"
"20181204","서초구","0.024","0.01","0.4","0.003","31","18"
"20181204","성동구","0.025","0.003","0.5","0.005","26","15"
"20181204","성북구","0.03","0.007","0.6","0.003","23","13"
"20181204","세곡","0.029","0.006","1","0.004","25","14"
"20181204","송파구","0.034","0.005","0.7","0.002","36","25"
"20181204","시흥대로","0.034","0.009","0.7","0.003","27","18"
"20181204","신촌로","0.042","0.005","0.9","0.003","31","18"
"20181204","양천구","0.024","0.012","0.6","0.002","31","15"
"20181204","영등포구","0.023","0.01","0.6","0.004","37","18"
"20181204","영등포로","0.033","0.006","0.7","0.004","28","19"
"20181204","용산구","0.033","0.005","0.7","0.003","24","15"
"20181204","은평구","0.022","0.013","0.8","0.004","33","25"
"20181204","정릉로","0.028","0.005","0.7","0.005","32","24"
"20181204","종로","0.027","0.009","0.6","0.003","24","15"
"20181204","종로구","0.027","0.008","0.7","0.003","27","16"
"20181204","중구","0.024","0.009","0.6","0.003","28","18"
"20181204","중랑구","0.029","0.004","0.7","0.007","21","13"
"20181204","천호대로","0.043","0.003","0.7","0.003","25","13"
"20181204","청계천로","0.03","0.008","0.8","0.004","22","14"
"20181204","한강대로","0.038","0.009","0.8","0.004","40","28"
"20181204","행주","0.009","0.02","1.1","0.004","36","15"
"20181204","홍릉로","0.028","0.004","0.7","0.005","31","23"
"20181204","화랑로","0.025","0.006","0.7","0.004","21","16"
"20181203","강남구","0.036","0.005","0.8","0.006","44","18"
"20181203","강남대로","0.05","0.004","0.8","0.004","43","27"
"20181203","강동구","0.043","0.005","0.7","0.006","53","24"
"20181203","강변북로","0.052","0.004","0.8","0.004","47","29"
"20181203","강북구","0.039","0.007","0.8","0.003","46","21"
"20181203","강서구","0.041","0.008","0.6","0.004","45","19"
"20181203","공항대로","0.047","0.006","0.7","0.006","48","26"
"20181203","관악구","0.043","0.008","0.6","0.003","43","27"
"20181203","관악산","0.01","0.025","","0.008","29","13"
"20181203","광진구","0.037","0.006","1","0.005","39","22"
"20181203","구로구","0.039","0.006","0.5","0.004","43","23"
"20181203","궁동","","","","","",""
"20181203","금천구","0.041","0.008","0.6","0.004","44","26"
"20181203","남산","0.042","0.011","0.9","0.004","21","13"
"20181203","노원구","0.056","0.002","1.2","0.006","44","24"
"20181203","도봉구","0.035","0.008","0.8","0.004","38","24"
"20181203","도산대로","0.036","0.006","1.4","0.003","54","34"
"20181203","동대문구","0.045","0.005","0.9","0.007","42","25"
"20181203","동작구","0.044","0.008","0.6","0.003","47","18"
"20181203","동작대로","0.028","0.005","0.8","0.005","47","31"
"20181203","마포구","0.034","0.01","0.6","0.003","43","25"
"20181203","북한산","0.011","0.013","0.5","0.002","30","18"
"20181203","서대문구","0.027","0.016","0.7","0.005","36","24"
"20181203","서초구","0.032","0.008","0.5","0.003","42","22"
"20181203","성동구","0.039","0.002","0.6","0.006","42","22"
"20181203","성북구","0.046","0.005","0.8","0.003","51","20"
"20181203","세곡","0.039","0.005","1.3","0.005","42","20"
"20181203","송파구","0.051","0.003","0.8","0.003","49","32"
"20181203","시흥대로","0.055","0.005","0.8","0.004","38","23"
"20181203","신촌로","0.049","0.008","0.8","0.004","38","20"
"20181203","양천구","0.044","0.007","0.7","0.002","42","18"
"20181203","영등포구","0.034","0.008","0.8","0.004","47","22"
"20181203","영등포로","0.052","0.004","0.9","0.004","42","24"
"20181203","용산구","0.044","0.007","0.7","0.003","37","20"
"20181203","은평구","0.027","0.019","0.6","0.004","37","24"
"20181203","정릉로","0.044","0.005","0.8","0.005","48","30"
"20181203","종로","0.051","0.006","0.9","0.004","47","23"
"20181203","종로구","0.043","0.008","0.9","0.004","47","21"
"20181203","중구","0.042","0.008","0.8","0.003","46","24"
"20181203","중랑구","0.035","0.008","0.7","0.007","38","19"
"20181203","천호대로","0.058","0.003","1.1","0.004","44","19"
"20181203","청계천로","0.049","0.006","1.2","0.005","36","21"
"20181203","한강대로","0.062","0.009","0.9","0.005","49","32"
"20181203","행주","0.037","0.005","1.3","0.004","47","20"
"20181203","홍릉로","0.039","0.004","0.8","0.005","48","29"
"20181203","화랑로","0.036","0.003","1","0.005","43","24"
"20181202","강남구","0.037","0.004","0.6","0.006","41","19"
"20181202","강남대로","0.051","0.005","0.9","0.005","60","31"
"20181202","강동구","0.04","0.005","0.6","0.006","47","24"
"20181202","강변북로","0.046","0.006","0.7","0.005","51","27"
"20181202","강북구","0.036","0.01","0.8","0.003","44","23"
"20181202","강서구","0.046","0.006","0.9","0.004","47","21"
"20181202","공항대로","0.047","0.003","0.9","0.007","73","33"
"20181202","관악구","0.049","0.005","0.6","0.004","54","32"
"20181202","관악산","0.009","0.022","","0.007","48","17"
"20181202","광진구","0.032","0.006","0.7","0.004","43","18"
"20181202","구로구","0.042","0.004","0.5","0.005","51","22"
"20181202","궁동","","","","","",""
"20181202","금천구","0.051","0.006","0.7","0.005","48","29"
"20181202","남산","0.043","0.012","0.8","0.005","46","20"
"20181202","노원구","0.047","0.006","1","0.006","52","29"
"20181202","도봉구","0.037","0.009","1","0.004","52","31"
"20181202","도산대로","0.034","0.005","1.1","0.004","57","29"
"20181202","동대문구","0.046","0.006","0.9","0.007","45","30"
"20181202","동작구","0.049","0.006","0.7","0.004","51","21"
"20181202","동작대로","0.028","0.004","0.8","0.006","55","28"
"20181202","마포구","0.035","0.008","0.6","0.003","51","22"
"20181202","북한산","0.007","0.016","0.4","0.002","38","20"
"20181202","서대문구","0.019","0.024","0.6","0.006","42","22"
"20181202","서초구","0.042","0.005","0.4","0.003","49","23"
"20181202","성동구","0.037","0.005","0.5","0.006","48","22"
"20181202","성북구","0.049","0.006","0.8","0.004","50","21"
"20181202","세곡","0.037","0.009","1.6","0.005","56","26"
"20181202","송파구","0.046","0.004","0.8","0.003","66","36"
"20181202","시흥대로","0.06","0.003","1","0.004","48","25"
"20181202","신촌로","0.045","0.006","0.6","0.004","41","21"
"20181202","양천구","0.05","0.004","0.7","0.003","43","21"
"20181202","영등포구","0.034","0.008","0.7","0.004","50","20"
"20181202","영등포로","0.052","0.004","0.8","0.004","45","24"
"20181202","용산구","0.043","0.006","0.6","0.003","37","23"
"20181202","은평구","0.024","0.024","0.6","0.005","46","22"
"20181202","정릉로","0.05","0.005","0.9","0.006","55","33"
"20181202","종로","0.052","0.004","0.8","0.005","48","24"
"20181202","종로구","0.046","0.006","0.8","0.004","46","23"
"20181202","중구","0.042","0.006","0.7","0.004","45","25"
"20181202","중랑구","0.032","0.009","0.6","0.007","40","20"
"20181202","천호대로","0.048","0.004","0.8","0.004","52","22"
"20181202","청계천로","0.047","0.006","0.8","0.005","39","23"
"20181202","한강대로","0.058","0.006","0.7","0.005","51","29"
"20181202","행주","0.035","0.006","1.2","0.004","66","28"
"20181202","홍릉로","0.039","0.004","0.8","0.005","53","32"
"20181202","화랑로","0.031","0.005","0.9","0.005","49","27"
"20181201","강남구","0.044","0.005","0.7","0.006","42","19"
"20181201","강남대로","0.06","0.005","1","0.005","53","24"
"20181201","강동구","0.05","0.006","0.7","0.008","51","24"
"20181201","강변북로","0.064","0.004","0.8","0.005","54","26"
"20181201","강북구","0.045","0.007","0.7","0.003","38","21"
"20181201","강서구","0.054","0.006","0.8","0.006","43","19"
"20181201","공항대로","0.059","0.003","0.9","0.006","88","30"
"20181201","관악구","0.056","0.007","0.7","0.005","48","27"
"20181201","관악산","0.013","0.013","","0.007","39","15"
"20181201","광진구","0.043","0.004","0.7","0.004","45","18"
"20181201","구로구","0.046","0.006","0.5","0.005","46","17"
"20181201","궁동","","","","","",""
"20181201","금천구","0.054","0.006","0.7","0.005","41","24"
"20181201","남산","0.057","0.009","0.9","0.005","43","20"
"20181201","노원구","0.05","0.006","0.8","0.007","42","22"
"20181201","도봉구","0.041","0.007","0.8","0.004","43","26"
"20181201","도산대로","0.042","0.005","1.2","0.004","59","27"
"20181201","동대문구","0.053","0.007","0.9","0.008","43","28"
"20181201","동작구","0.055","0.006","0.7","0.004","44","18"
"20181201","동작대로","0.032","0.004","0.9","0.006","57","26"
"20181201","마포구","0.045","0.006","0.7","0.004","52","21"
"20181201","북한산","0.017","0.007","0.4","0.002","34","20"
"20181201","서대문구","0.043","0.006","0.8","0.008","42","24"
"20181201","서초구","0.039","0.004","0.6","0.004","49","22"
"20181201","성동구","0.044","0.005","0.5","0.006","51","22"
"20181201","성북구","0.053","0.005","0.7","0.004","47","20"
"20181201","세곡","0.045","0.008","1.3","0.006","49","20"
"20181201","송파구","0.052","0.006","0.7","0.004","61","28"
"20181201","시흥대로","0.067","0.004","1","0.005","41","22"
"20181201","신촌로","0.065","0.004","1","0.004","42","23"
"20181201","양천구","0.055","0.005","0.7","0.003","38","17"
"20181201","영등포구","0.036","0.007","0.8","0.005","49","19"
"20181201","영등포로","0.057","0.003","0.9","0.004","41","21"
"20181201","용산구","0.051","0.006","0.7","0.004","35","21"
"20181201","은평구","0.044","0.008","0.6","0.005","42","23"
"20181201","정릉로","0.062","0.004","0.9","0.006","55","30"
"20181201","종로","0.055","0.004","0.8","0.005","42","21"
"20181201","종로구","0.055","0.006","0.9","0.005","43","22"
"20181201","중구","0.049","0.005","0.7","0.004","43","23"
"20181201","중랑구","0.04","0.007","0.6","0.006","36","18"
"20181201","천호대로","0.06","0.004","0.9","0.005","55","19"
"20181201","청계천로","0.055","0.005","1","0.005","38","22"
"20181201","한강대로","0.077","0.006","0.9","0.006","52","29"
"20181201","행주","0.038","0.008","1.1","0.005","51","21"
"20181201","홍릉로","0.046","0.004","0.7","0.005","50","31"
"20181201","화랑로","0.035","0.005","0.9","0.005","47","24"
"20181130","강남구","0.039","0.006","0.6","0.006","63","20"
"20181130","강남대로","0.059","0.004","0.9","0.005","73","27"
"20181130","강동구","0.043","0.006","0.6","0.007","68","23"
"20181130","강변북로","0.054","0.006","0.7","0.005","72","26"
"20181130","강북구","0.031","0.015","0.6","0.003","54","20"
"20181130","강서구","0.041","0.009","0.6","0.005","68","21"
"20181130","공항대로","0.053","0.004","0.8","0.006","95","29"
"20181130","관악구","0.049","0.007","0.5","0.004","70","27"
"20181130","관악산","0.018","0.009","","0.005","57","19"
"20181130","광진구","0.04","0.004","0.7","0.004","68","22"
"20181130","구로구","0.04","0.007","0.4","0.005","64","18"
"20181130","궁동","","","","","",""
"20181130","금천구","0.048","0.006","0.6","0.005","59","25"
"20181130","남산","0.046","0.011","0.8","0.005","71","22"
"20181130","노원구","0.041","0.007","0.7","0.006","64","25"
"20181130","도봉구","0.031","0.011","0.6","0.004","67","28"
"20181130","도산대로","0.036","0.006","1","0.004","78","28"
"20181130","동대문구","0.041","0.008","0.7","0.007","61","27"
"20181130","동작구","0.048","0.007","0.6","0.004","63","18"
"20181130","동작대로","0.029","0.004","0.7","0.006","78","25"
"20181130","마포구","0.035","0.007","0.5","0.004","69","20"
"20181130","북한산","0.008","0.016","0.3","0.002","46","18"
"20181130","서대문구","0.036","0.008","0.7","0.007","61","24"
"20181130","서초구","0.038","0.006","0.4","0.004","65","20"
"20181130","성동구","0.036","0.006","0.4","0.005","69","22"
"20181130","성북구","0.043","0.008","0.5","0.004","72","21"
"20181130","세곡","0.046","0.006","1.3","0.005","74","23"
"20181130","송파구","0.05","0.005","0.7","0.004","89","35"
"20181130","시흥대로","0.058","0.005","0.8","0.005","63","24"
"20181130","신촌로","0.057","0.004","0.9","0.005","60","22"
"20181130","양천구","0.044","0.008","0.6","0.003","57","19"
"20181130","영등포구","0.031","0.008","0.7","0.005","67","18"
"20181130","영등포로","0.053","0.004","0.8","0.005","59","20"
"20181130","용산구","0.043","0.007","0.6","0.003","50","20"
"20181130","은평구","0.038","0.012","0.6","0.005","62","24"
"20181130","정릉로","0.056","0.004","0.6","0.005","74","30"
"20181130","종로","0.043","0.007","0.6","0.004","58","18"
"20181130","종로구","0.044","0.008","0.7","0.004","61","20"
"20181130","중구","0.041","0.007","0.6","0.004","60","23"
